mass,z
11.18275,0.126932
11.55377,0.12225
11.06656,0.130081
11.004449,0.073308
11.58232,0.199781
10.64348,0.043701
11.01966,0.114019
11.382549,0.185634
11.32507,0.159165
10.515181,0.088525
10.66849,0.087855
11.45612,0.061258
11.153971,0.142923
11.39406,0.11656
11.054529,0.078194
11.016419,0.109317
11.09929,0.0748
11.22843,0.127038
10.6406,0.08963
11.31477,0.166284
11.363721,0.159703
11.10066,0.096178
11.17224,0.083132
11.37044,0.184631
11.004439,0.127262
11.339049,0.184515
11.25775,0.100658
11.39315,0.177374
11.36478,0.136255
11.591381,0.162305
11.251861,0.102778
10.78533,0.088373
11.437479,0.094127
10.85283,0.087184
11.381341,0.122589
11.29221,0.188046
11.3072,0.070627
11.05713,0.114997
11.04146,0.086706
11.36763,0.178632
10.618991,0.085749
11.12745,0.129697
11.002009,0.085827
11.147161,0.097098
10.9271,0.086037
11.607381,0.155337
10.601061,0.072103
11.591881,0.123295
11.07195,0.104234
10.611061,0.095449
11.27321,0.16929
11.230769,0.117983
11.06145,0.112047
11.200789,0.076223
10.66909,0.095713
10.596669,0.095985
10.9942,0.077423
11.20314,0.105483
10.93832,0.078129
11.293961,0.148336
11.50804,0.184669
11.02293,0.10607
11.56981,0.184914
10.771,0.049243
10.85636,0.060595
10.91362,0.066577
11.05791,0.149149
11.150391,0.09334
11.58812,0.197525
10.521301,0.083452
10.88296,0.091653
11.17585,0.146319
10.627981,0.027993
11.183881,0.092129
10.605341,0.085304
11.05746,0.14431
11.276039,0.07109
11.35729,0.121952
11.02452,0.12781
11.2241,0.137577
11.30766,0.096108
11.2055,0.122553
11.054589,0.146401
10.69481,0.088204
11.17014,0.074026
11.02261,0.095922
11.283469,0.151535
10.61472,0.093388
10.721581,0.093394
11.35682,0.188135
11.057321,0.094028
11.284539,0.149904
10.53234,0.076544
11.489399,0.086819
11.04234,0.149953
11.19204,0.117978
11.3821,0.174356
10.57167,0.084986
11.31056,0.146645
11.58167,0.172205
10.789969,0.089438
11.37054,0.149671
11.66149,0.143553
11.38658,0.158405
11.03036,0.143518
10.69365,0.093891
11.38754,0.143145
11.463221,0.141685
10.56566,0.061302
10.78335,0.061338
10.91596,0.070736
11.132569,0.092915
10.73164,0.08576
10.858921,0.097898
10.946969,0.093434
10.68567,0.093669
10.846509,0.093267
11.30701,0.135077
11.34042,0.094121
11.46853,0.166442
10.906229,0.07962
10.747,0.04373
10.520301,0.032572
10.64252,0.064693
11.06487,0.025045
11.39699,0.169407
11.228881,0.115993
11.06623,0.123031
11.108541,0.110663
11.433769,0.064677
11.193311,0.113026
10.96862,0.06144
11.417029,0.169878
11.05077,0.111963
10.89201,0.073674
10.5177,0.091478
11.495649,0.147557
10.86481,0.052926
11.33859,0.177657
10.86075,0.062307
11.39055,0.16386
11.266729,0.163423
11.149261,0.129667
10.62357,0.093326
11.29795,0.178217
11.177569,0.124426
10.903419,0.068207
11.25984,0.159288
10.69344,0.063539
11.438849,0.159639
11.041101,0.067696
10.987309,0.091262
11.41093,0.161063
11.3402,0.091011
10.944229,0.02761
10.916929,0.091463
10.823241,0.091718
10.77154,0.094744
11.31767,0.155643
11.69167,0.199189
10.744029,0.046296
11.270249,0.156098
11.33472,0.050232
10.6946,0.070708
10.73706,0.099893
11.183161,0.070455
11.12973,0.122242
11.29006,0.127547
10.64027,0.064525
11.14646,0.121235
11.40148,0.154083
11.0142,0.093341
11.076659,0.143989
11.269469,0.177683
11.10978,0.125426
11.55567,0.1505
11.29317,0.171263
11.05347,0.124827
11.1322,0.124629
11.416469,0.142147
10.6264,0.085032
10.55215,0.025198
10.663871,0.086485
11.38072,0.055609
11.13666,0.054325
10.75348,0.053322
10.51503,0.054875
11.321601,0.109706
11.123322,0.076358
11.365901,0.086657
11.34627,0.141818
10.59799,0.073922
11.30317,0.180722
11.18248,0.099927
10.841761,0.052199
10.54007,0.083053
10.504169,0.093655
11.35212,0.158342
10.888821,0.090842
11.316549,0.093247
11.09283,0.111011
11.22964,0.116814
11.27212,0.115943
11.26769,0.101312
10.93304,0.089542
11.008901,0.125666
10.666981,0.035147
10.92712,0.072029
11.04956,0.123402
11.0328,0.144949
11.113681,0.063525
11.336809,0.149893
11.163691,0.143692
10.577909,0.094634
11.068841,0.141697
10.669921,0.094359
11.01937,0.141539
11.14485,0.140943
11.45319,0.180543
10.70739,0.027953
11.020761,0.127432
10.86757,0.041086
11.07176,0.074899
10.734559,0.068647
10.90824,0.041591
11.3584,0.183578
11.30687,0.046293
11.39456,0.173726
10.7002,0.094869
11.327391,0.149468
11.5196,0.139021
11.4492,0.149072
11.33809,0.169072
11.028171,0.100138
10.868071,0.078413
11.45994,0.153895
11.016709,0.12719
11.68504,0.153116
10.709169,0.09429
11.534849,0.153161
10.83359,0.088695
10.6759,0.098618
10.875529,0.05545
11.277639,0.165731
11.320341,0.164976
11.48396,0.188172
11.410409,0.124345
11.074479,0.122289
11.13252,0.110152
10.75099,0.096809
10.700789,0.096549
11.21779,0.060491
10.50064,0.09108
10.75994,0.05844
11.103301,0.092098
11.12744,0.088321
11.01638,0.104335
10.530629,0.053323
10.96889,0.087826
11.610081,0.088352
10.50714,0.025023
10.849469,0.080035
11.06343,0.062845
10.89483,0.078799
11.69674,0.171273
11.18511,0.10804
11.202439,0.106852
10.65248,0.085885
11.04715,0.107192
11.18293,0.123297
11.011841,0.137268
11.122761,0.118501
11.584929,0.053517
11.05494,0.117905
10.575439,0.05401
10.999419,0.065031
10.68742,0.065044
10.916629,0.059058
11.19415,0.060375
11.08291,0.109082
11.576428,0.181274
11.123141,0.061171
10.79078,0.060865
10.969049,0.099868
11.398841,0.139625
11.29003,0.100118
11.13395,0.065846
10.91291,0.04927
10.95544,0.045038
11.31271,0.07095
10.92456,0.072192
11.51355,0.198153
11.29081,0.113075
11.20881,0.111493
11.05841,0.05534
11.52612,0.195961
11.432769,0.177483
11.10462,0.140666
11.34494,0.151895
10.80436,0.085215
10.777029,0.092096
11.355241,0.089076
11.01581,0.111141
11.098381,0.088921
10.691841,0.092246
11.33365,0.177687
11.37636,0.050039
10.871941,0.040971
11.17597,0.144851
10.728241,0.078754
11.645921,0.195636
11.276279,0.115497
11.06031,0.123882
11.261301,0.142519
11.13296,0.122539
11.315861,0.121576
10.69409,0.07532
11.49123,0.074316
10.99786,0.0745
11.165251,0.139862
11.24424,0.146753
11.09584,0.147156
11.24218,0.147557
10.74598,0.094699
11.25169,0.140224
11.220429,0.094314
11.70317,0.092636
11.00046,0.137863
11.284389,0.121924
10.89803,0.078359
11.33309,0.153028
10.71582,0.094228
10.718221,0.077306
10.575569,0.079988
11.40996,0.079036
11.086289,0.076827
11.14493,0.079587
10.53825,0.077338
11.02723,0.080029
10.775629,0.093894
11.03183,0.10502
11.31671,0.098868
11.201301,0.099585
11.4562,0.110198
10.536719,0.047445
11.34982,0.159259
11.07397,0.140078
10.574419,0.059905
11.73936,0.194231
10.50135,0.075876
11.27428,0.124571
11.238649,0.121895
11.113131,0.108736
11.125981,0.099035
11.33206,0.16128
10.88711,0.097231
11.39171,0.075905
11.077419,0.121762
10.71853,0.072205
10.796679,0.058084
11.11265,0.117063
11.418221,0.090917
11.297569,0.088004
10.946679,0.076866
10.785709,0.071987
10.937399,0.08798
10.64721,0.077146
11.028331,0.087866
10.70038,0.077259
11.14721,0.10593
11.479809,0.126909
11.36642,0.12931
11.26908,0.077967
11.153261,0.077386
11.28819,0.143843
11.165811,0.086238
11.525901,0.191686
10.542,0.077024
11.14746,0.124515
11.34373,0.159727
11.391681,0.148117
11.32577,0.139996
11.26267,0.108818
10.851781,0.085201
11.04111,0.107824
11.058841,0.066215
10.663841,0.084952
10.58968,0.085376
11.35974,0.118738
10.83924,0.062015
10.662801,0.099434
11.33904,0.151371
10.76405,0.09953
11.06353,0.113503
11.33713,0.174998
10.75844,0.055179
10.658251,0.098261
11.04017,0.055971
10.750629,0.097793
11.29424,0.051161
10.64569,0.095462
10.73185,0.093083
10.98298,0.098784
10.73533,0.093033
10.831409,0.098658
11.01854,0.104169
11.632409,0.136604
10.91129,0.089129
11.21287,0.047118
10.961861,0.0711
11.323771,0.154323
11.199161,0.105418
11.528341,0.19537
10.825781,0.096597
11.320101,0.096686
11.572639,0.096769
11.004829,0.1046
11.08722,0.139893
10.56585,0.075618
10.625221,0.09643
10.665971,0.047005
10.639649,0.075699
10.780429,0.092844
11.15421,0.123197
11.01608,0.144722
10.971829,0.093417
11.02853,0.092794
11.14081,0.116693
10.67414,0.092288
11.523331,0.143084
11.547629,0.141689
11.086559,0.099515
11.04733,0.128886
10.87323,0.099225
11.160211,0.142757
10.743569,0.071545
11.06547,0.055082
10.698561,0.059099
10.63575,0.054816
11.07131,0.10464
10.769361,0.057888
10.54175,0.075824
10.633841,0.070492
11.25297,0.118385
11.277619,0.104588
11.11964,0.117872
10.651741,0.089238
10.7491,0.057366
10.51149,0.074296
11.3303,0.087352
10.856429,0.075935
10.610331,0.087218
10.60687,0.075642
11.41306,0.078836
11.205409,0.137163
11.2417,0.144006
11.30492,0.18923
10.90898,0.065542
11.22021,0.145527
11.60905,0.190726
11.34412,0.05521
10.936539,0.065348
11.42523,0.144899
11.272719,0.14601
11.41314,0.145518
10.847301,0.059979
10.83108,0.065201
10.596609,0.065776
11.38803,0.148477
11.697371,0.174195
10.68559,0.065552
11.451961,0.175489
11.11042,0.148819
10.76817,0.065985
11.05599,0.109363
10.64881,0.067564
10.669641,0.085447
10.56552,0.031305
11.0193,0.053217
11.56919,0.175301
10.96421,0.087031
10.978629,0.099468
10.69472,0.084816
10.5087,0.084774
11.21856,0.120832
10.623701,0.093902
10.737989,0.09466
10.80315,0.092988
11.44936,0.097034
11.272519,0.17563
11.48308,0.094696
11.18961,0.144197
11.20072,0.101063
11.34039,0.059734
11.57306,0.189462
11.01354,0.089869
11.501921,0.190142
10.625841,0.09246
11.15603,0.091127
10.51487,0.093308
11.09962,0.091301
11.05207,0.091069
10.90386,0.093815
10.564281,0.090877
11.2926,0.14933
10.7984,0.099762
11.19031,0.086444
10.86946,0.097749
10.647141,0.097894
10.80599,0.057007
10.635941,0.097405
10.54711,0.096688
11.20702,0.136044
11.410409,0.165127
11.41531,0.045477
11.360761,0.185872
10.758981,0.084418
11.19684,0.095708
10.933629,0.094782
11.10542,0.095663
10.78698,0.072579
10.72803,0.094895
10.877,0.093559
11.208449,0.147369
11.528851,0.175841
11.193871,0.092831
11.15485,0.094403
10.895861,0.096003
11.16005,0.087895
10.869781,0.086697
11.050489,0.123401
10.59048,0.050016
10.692881,0.069732
11.35778,0.173225
10.51258,0.070276
11.1776,0.146183
11.355281,0.124415
11.466509,0.137348
11.10429,0.145953
11.57527,0.148978
11.188761,0.112691
10.870009,0.077674
10.85842,0.075299
11.01125,0.108646
11.4176,0.167822
11.10492,0.109246
11.26756,0.149847
11.125131,0.148945
11.206039,0.146432
10.885361,0.098632
10.774819,0.094887
11.24152,0.098541
11.06315,0.123473
11.473999,0.123905
10.830409,0.098005
11.2863,0.169761
11.52071,0.184321
10.55363,0.075374
11.221161,0.111493
11.46206,0.108857
11.17797,0.103287
11.05031,0.099937
10.932009,0.090269
11.18073,0.076106
10.756,0.074852
10.60673,0.064603
10.83867,0.075108
10.501161,0.097165
11.42149,0.165415
11.54523,0.148511
11.34423,0.169943
11.53587,0.165812
10.64283,0.049459
10.79565,0.094409
11.489949,0.167812
11.277829,0.141168
11.276659,0.108172
10.9284,0.055691
10.566449,0.06507
11.271749,0.158855
10.60729,0.05038
11.45378,0.168979
10.88715,0.095749
10.72474,0.049322
11.503261,0.149357
10.67783,0.077161
10.99375,0.051789
11.296929,0.174933
10.579009,0.073666
11.45842,0.173108
11.33923,0.171551
11.005361,0.064456
11.064341,0.122512
11.141911,0.120415
11.350161,0.123227
11.02068,0.121795
11.15911,0.086758
10.536989,0.085261
10.905129,0.06411
10.69264,0.08672
10.59772,0.099195
10.519449,0.072727
10.835409,0.092695
11.525381,0.194711
11.29704,0.164055
11.44886,0.164022
11.056649,0.106726
11.23189,0.109654
11.09412,0.123499
10.90632,0.055471
10.67769,0.061091
10.536408,0.026098
10.985729,0.084348
11.102429,0.135923
10.980789,0.06493
11.20125,0.101033
11.35377,0.175339
10.9985,0.07407
10.580589,0.047768
11.17602,0.139546
10.667171,0.063646
11.32485,0.056271
10.536949,0.093803
11.17735,0.093589
10.84608,0.084674
11.46089,0.094041
11.246889,0.093193
11.17721,0.089524
10.946659,0.09468
11.2957,0.177406
10.668651,0.09175
11.25781,0.116325
10.67962,0.091322
11.32658,0.168703
11.392941,0.16582
11.30016,0.168391
11.00488,0.088725
11.02923,0.116135
11.259409,0.143663
11.06406,0.145914
10.81803,0.081128
10.93226,0.079473
11.49588,0.081427
11.379109,0.147356
11.120371,0.148111
11.337649,0.18367
11.33805,0.11147
11.06255,0.111776
10.73192,0.077955
10.634029,0.064238
10.754689,0.075553
11.23938,0.108603
11.21177,0.119633
11.33991,0.169032
11.041281,0.119568
11.668951,0.126084
11.321371,0.048652
10.82149,0.090642
10.75982,0.058712
11.610681,0.168817
10.55906,0.047781
11.412509,0.188574
10.95375,0.092619
10.537869,0.094457
10.506649,0.076366
11.03879,0.139713
11.32145,0.076939
11.18674,0.04697
11.340341,0.164503
11.24232,0.100485
10.53883,0.077108
10.746909,0.095973
10.593241,0.026452
10.84343,0.047374
10.805881,0.06828
11.06363,0.074762
10.720981,0.046264
10.792069,0.099136
11.03532,0.099582
10.82225,0.097856
10.576539,0.093631
10.611251,0.060251
10.84448,0.096169
11.38185,0.124912
11.42754,0.149788
10.786479,0.096319
11.168651,0.137246
10.811151,0.080802
11.283509,0.123996
11.00107,0.140216
11.58916,0.198847
10.516729,0.086603
11.10774,0.10696
11.391241,0.175727
10.75517,0.059352
11.38379,0.164123
11.051961,0.122313
11.17918,0.066317
10.7302,0.0731
10.56848,0.071902
11.2886,0.118501
11.26821,0.062156
11.314,0.176583
11.061191,0.108611
11.410449,0.097421
10.99382,0.096926
10.7047,0.087982
11.230539,0.122098
10.56474,0.088169
11.164881,0.089841
11.36613,0.178116
11.38825,0.178362
10.50227,0.092533
10.622141,0.095964
11.340449,0.172056
11.078609,0.103783
11.09432,0.106591
11.28766,0.149956
11.0749,0.136
11.36404,0.14988
10.81607,0.090483
11.153321,0.08967
10.796129,0.09026
11.063761,0.149785
10.64481,0.075103
11.304489,0.081233
11.480419,0.150097
10.92531,0.097461
10.63864,0.094854
11.04854,0.049217
10.847,0.075411
11.00377,0.114938
11.097429,0.107608
10.99994,0.085331
10.736459,0.084364
10.83567,0.084585
10.79425,0.09685
10.57994,0.047866
10.784269,0.098117
11.21294,0.075963
10.709399,0.058461
10.628761,0.098236
10.70022,0.098527
11.0245,0.142232
10.96319,0.07627
10.650001,0.096793
10.69087,0.069598
11.103841,0.100301
11.278009,0.171742
11.126941,0.139373
11.027101,0.096417
11.52457,0.139455
10.954599,0.098888
10.52052,0.068935
11.232499,0.074068
10.63111,0.080308
11.23438,0.059726
10.651171,0.072177
10.760381,0.099328
10.98022,0.064438
10.85239,0.099604
11.1869,0.142451
11.17272,0.135314
11.261311,0.093526
11.134729,0.122044
10.9156,0.076528
10.56402,0.050004
11.32009,0.136919
11.13221,0.143854
11.41031,0.102407
10.54858,0.095985
10.84414,0.07222
11.15225,0.126157
11.143351,0.108184
10.92529,0.055931
10.63558,0.055098
11.127171,0.128904
11.34668,0.117392
10.59803,0.065268
10.50303,0.065329
11.28176,0.172391
10.56763,0.025575
11.049629,0.066805
11.501901,0.174614
11.33089,0.175039
11.14537,0.069679
11.318921,0.173583
10.912749,0.085111
10.549049,0.049063
10.57158,0.06723
10.803941,0.054965
10.83291,0.098172
11.26362,0.124493
10.68962,0.097619
11.13095,0.084857
10.71706,0.086288
10.825141,0.050234
11.22401,0.111184
11.22173,0.0948
11.36601,0.110958
11.113241,0.094065
11.36013,0.097613
10.74594,0.093693
10.79227,0.09339
10.85674,0.093069
11.157121,0.069524
11.595429,0.089958
11.56027,0.172835
10.828461,0.049005
10.734369,0.072963
11.0753,0.108972
11.4815,0.102897
11.05264,0.06481
10.74918,0.06503
11.27932,0.170013
10.72346,0.089536
11.138241,0.149297
10.76482,0.075263
11.10656,0.116955
11.270589,0.176989
11.277349,0.149246
10.84599,0.077393
11.5834,0.183577
11.446739,0.172117
10.902889,0.077652
10.56299,0.096751
10.854489,0.057948
11.485689,0.092499
11.30977,0.126488
11.30067,0.171991
11.111011,0.093322
10.69266,0.037358
11.39688,0.157312
10.938439,0.097253
10.853161,0.077887
10.5481,0.052185
11.25869,0.135906
11.26472,0.164494
11.42771,0.072299
10.51252,0.066514
10.89464,0.025621
11.277439,0.173993
11.12551,0.066802
10.79844,0.046422
10.5554,0.077789
11.358661,0.158292
11.223981,0.147842
11.44096,0.18452
10.80269,0.076541
10.944629,0.037458
11.51101,0.171616
11.576789,0.1873
10.61089,0.096428
10.60682,0.086797
10.91813,0.087379
10.6398,0.065306
10.65957,0.087384
10.72152,0.083283
10.73562,0.086753
11.248381,0.132804
11.21614,0.136805
10.9672,0.079728
10.674689,0.080366
10.71736,0.081353
10.95439,0.037397
11.23236,0.109587
10.59692,0.067816
11.22987,0.129938
11.37013,0.171102
11.211321,0.081511
11.13506,0.08827
11.16952,0.101671
11.54285,0.167248
11.07239,0.134884
10.574109,0.082853
10.83583,0.076469
10.893821,0.076245
11.622701,0.167773
11.579109,0.168711
11.055381,0.107252
10.546289,0.080466
11.57738,0.187023
10.58725,0.088621
10.723001,0.090918
11.25377,0.188832
10.511271,0.039421
11.10676,0.128384
10.88705,0.047224
11.621521,0.097456
10.69545,0.068045
10.536459,0.074466
11.129841,0.122864
10.652081,0.074558
11.26579,0.163362
11.27539,0.139058
10.516629,0.098266
11.05202,0.099203
10.74183,0.068008
11.18345,0.121531
10.749539,0.085127
10.691301,0.085041
11.17323,0.061039
11.128382,0.141251
10.961221,0.045307
10.783489,0.096318
10.5035,0.045108
11.21858,0.113913
10.77038,0.043395
11.19523,0.129644
11.086639,0.094198
11.56608,0.154195
11.19414,0.043108
11.474419,0.158
11.01482,0.087241
11.07554,0.086998
11.14772,0.082596
10.96527,0.083691
11.37962,0.091332
10.51925,0.096849
11.05085,0.077681
10.673341,0.097984
11.063981,0.117416
10.854469,0.096888
11.746509,0.096669
10.681761,0.047238
10.58867,0.058983
10.673841,0.097852
11.10733,0.100455
11.030069,0.047294
10.904449,0.096642
11.39278,0.138709
11.046129,0.027808
11.0126,0.026719
10.76546,0.088881
11.096539,0.116789
10.698381,0.088863
10.60369,0.088529
11.09282,0.139018
10.798901,0.060249
11.67362,0.162902
10.759549,0.094226
10.96347,0.045237
10.781341,0.099028
11.31851,0.187289
10.743429,0.09357
11.13774,0.141251
11.206349,0.125241
10.95014,0.082711
10.669341,0.076794
11.30006,0.173407
11.351371,0.065132
10.729381,0.09728
10.55858,0.076838
10.72208,0.024219
10.83606,0.076961
11.010381,0.105601
11.34161,0.080977
11.38079,0.15757
11.323771,0.167299
11.172409,0.145133
11.13296,0.082144
10.50628,0.04451
10.864901,0.081481
10.53137,0.077689
10.6097,0.092511
10.569241,0.09676
10.95307,0.076268
11.309589,0.187527
11.348001,0.157506
11.159281,0.128129
11.67771,0.187796
11.445809,0.141304
10.74164,0.097248
11.144469,0.127431
10.8999,0.09723
11.06275,0.140084
10.802609,0.097373
10.61672,0.075585
11.01735,0.099362
10.67417,0.084545
11.29129,0.0683
10.96491,0.042419
10.579529,0.074104
11.09548,0.097259
11.594609,0.146772
10.821501,0.098726
11.16503,0.134582
11.10105,0.135619
11.285999,0.134475
11.26634,0.141893
10.96784,0.093641
10.989399,0.098533
10.5958,0.060894
11.404369,0.189244
11.489039,0.173923
10.77734,0.096318
11.16911,0.122342
11.35857,0.150827
11.518081,0.176187
11.40172,0.095649
11.158231,0.10139
11.3329,0.189075
10.56377,0.098738
10.56575,0.028627
11.452169,0.078154
10.683201,0.089622
11.07346,0.098677
11.159281,0.142358
10.799689,0.078227
10.65299,0.098868
11.26377,0.156657
10.78978,0.090887
11.049459,0.098037
11.09042,0.09697
10.92177,0.089617
10.981009,0.096593
10.830709,0.092432
11.329081,0.186603
11.00879,0.076414
11.4248,0.1716
11.25556,0.126766
11.275769,0.162475
10.64785,0.078611
10.87702,0.025576
11.188251,0.123445
11.077929,0.11496
10.87095,0.068723
10.861231,0.088879
11.397301,0.138617
10.799709,0.067746
11.289419,0.157746
11.16615,0.147405
10.736799,0.026673
11.02463,0.13319
11.03393,0.146454
11.15851,0.060626
11.031301,0.125828
11.716449,0.10171
11.343321,0.188781
11.61943,0.195486
11.513371,0.122769
11.125061,0.147455
10.880549,0.074275
10.54321,0.074795
11.564361,0.187524
11.10639,0.101025
10.8347,0.082452
11.51427,0.195389
11.16487,0.100557
10.75423,0.076793
10.95886,0.078431
10.730029,0.099008
10.79867,0.076705
10.87956,0.077205
10.842449,0.083497
10.85383,0.076777
11.300409,0.166072
11.0675,0.098401
11.122231,0.1101
11.180201,0.096692
11.29686,0.159425
10.593961,0.047307
11.447689,0.143499
10.80033,0.089037
11.00077,0.149297
11.274779,0.158465
11.456849,0.09256
10.77074,0.093173
11.30484,0.140803
10.61613,0.091839
11.18644,0.141722
11.21384,0.074059
10.57286,0.072815
10.87307,0.072169
10.71077,0.091061
11.63903,0.150424
10.86903,0.073303
11.21361,0.142553
10.660601,0.072533
11.19654,0.116449
11.22565,0.127243
11.26973,0.062524
11.13083,0.041044
11.547429,0.191843
10.5404,0.076936
10.804549,0.096733
10.77386,0.076949
11.26739,0.145365
10.67505,0.087865
11.490399,0.115453
10.585449,0.077636
11.10763,0.063255
11.07119,0.145262
10.58008,0.094695
10.602429,0.09497
11.181211,0.145578
10.99778,0.03251
10.51604,0.032453
11.67529,0.197393
10.51877,0.027779
11.00436,0.104813
11.3023,0.165997
11.039769,0.040575
10.993529,0.070542
10.976528,0.087295
10.83885,0.070892
11.06214,0.115213
11.55787,0.152031
11.33019,0.159494
11.35662,0.155761
10.739759,0.095183
11.22503,0.121312
10.76552,0.0584
11.38367,0.115718
10.899301,0.094937
11.352361,0.103762
11.49835,0.187636
11.153961,0.133474
10.883101,0.099867
11.469449,0.163974
10.62447,0.087537
11.03513,0.126234
10.75472,0.087434
11.369361,0.175749
10.659181,0.056333
11.702229,0.176963
11.118771,0.040878
11.282469,0.175245
11.6361,0.177976
10.941381,0.029063
11.303281,0.151778
11.273589,0.176549
11.633121,0.164613
11.211261,0.108562
11.018101,0.121927
11.34085,0.120199
11.60165,0.116811
11.41084,0.120572
11.13586,0.12018
11.05372,0.058098
11.30004,0.121762
11.131341,0.121503
10.618221,0.098334
11.158211,0.081883
10.953341,0.082155
11.37054,0.183881
10.86927,0.063122
10.71873,0.064166
11.18709,0.132929
10.52757,0.064657
10.83335,0.082657
10.63702,0.062075
11.107821,0.062693
11.122161,0.128698
11.31952,0.170789
10.69589,0.0872
10.702009,0.096277
11.276249,0.081551
10.74122,0.088843
11.319221,0.146475
11.278749,0.169091
11.193581,0.13918
11.128021,0.114688
11.665741,0.142836
11.628591,0.142378
11.14784,0.119798
11.28027,0.148505
11.451941,0.172466
11.502,0.171177
11.35065,0.143014
11.121271,0.146115
11.2491,0.075088
11.197881,0.072977
10.99333,0.083458
11.10679,0.144458
10.90638,0.098075
11.3334,0.186974
10.58007,0.076221
11.26313,0.124737
10.83066,0.097361
11.21025,0.098655
10.97838,0.052461
10.653871,0.066006
11.171081,0.071151
10.867351,0.074317
10.55525,0.0876
11.14851,0.070942
10.72006,0.071902
11.030629,0.070534
10.67491,0.076925
11.46421,0.074691
11.24387,0.130836
11.09163,0.126824
10.51368,0.098011
11.183381,0.103969
11.05177,0.125647
10.671361,0.096576
11.38215,0.102668
11.247459,0.126009
11.436959,0.173225
10.89202,0.065449
11.068941,0.105718
11.14917,0.075145
10.84501,0.089531
10.600381,0.061796
11.03187,0.063108
10.70831,0.076026
10.55321,0.083089
10.53933,0.076005
11.61974,0.142706
11.13696,0.142858
11.296229,0.075312
10.53484,0.075655
11.363391,0.081804
11.22931,0.081089
11.00568,0.06361
11.20148,0.121315
11.006609,0.02445
11.39697,0.134744
11.31705,0.14102
11.628282,0.147323
11.46305,0.187315
11.118291,0.141854
11.37586,0.117837
10.905529,0.065144
11.160741,0.086397
10.834669,0.09741
11.05573,0.086172
11.320251,0.175038
11.327681,0.187814
11.176709,0.125891
10.912749,0.097192
11.31755,0.149219
11.286019,0.171418
10.90198,0.089094
10.77332,0.057069
11.01813,0.118394
10.791981,0.05685
11.155271,0.084505
11.087689,0.137351
11.58748,0.139207
11.561191,0.134504
10.700459,0.040994
11.37466,0.153701
11.22515,0.134923
10.880321,0.041035
11.58144,0.185557
10.94434,0.093414
11.07214,0.050772
10.655381,0.08228
11.114141,0.093551
11.239689,0.120063
11.030809,0.118626
11.101231,0.11846
10.7559,0.092232
11.31929,0.094109
10.70758,0.060027
11.0105,0.114025
10.79156,0.08001
11.411261,0.166609
10.942389,0.055018
11.460549,0.16569
10.75131,0.086805
10.770619,0.064425
11.496599,0.097942
10.649361,0.080646
11.09854,0.13469
10.721721,0.063194
11.28827,0.171457
10.639529,0.093742
11.63934,0.153653
11.35616,0.148467
11.466229,0.171216
11.027201,0.092463
11.25039,0.132467
10.5674,0.062088
11.14985,0.108444
11.04752,0.116972
11.503,0.17074
10.958409,0.0814
10.71503,0.064793
11.27374,0.153381
11.19278,0.114455
10.999769,0.078385
11.435689,0.148617
11.35567,0.16093
11.48012,0.160557
11.11855,0.109554
11.09787,0.142942
11.25924,0.145402
11.286579,0.1417
11.17313,0.144026
10.68155,0.074547
10.525321,0.097063
10.8294,0.077807
10.73192,0.078387
10.76566,0.077799
11.234479,0.09827
11.13904,0.045906
11.46768,0.105153
11.68462,0.107156
11.491529,0.070309
11.044549,0.068868
10.78846,0.071191
11.09772,0.126149
11.153501,0.067599
10.681241,0.070378
10.81931,0.080955
11.010321,0.141077
10.66958,0.089796
11.121831,0.126353
11.432719,0.069817
10.511371,0.076127
10.747029,0.063155
11.11985,0.141668
10.68181,0.062898
11.0791,0.06323
11.32495,0.161525
10.732889,0.058554
10.69463,0.080138
11.26262,0.101957
11.17503,0.027199
11.365881,0.123648
11.27074,0.142392
11.25425,0.147298
11.698861,0.176352
11.05477,0.027339
10.59224,0.026525
11.41326,0.187852
10.938479,0.041322
11.209599,0.134157
11.23378,0.133626
10.50042,0.066005
11.43198,0.188078
11.18489,0.069121
10.51968,0.09673
11.49029,0.093279
11.111261,0.141808
11.24798,0.141428
11.146509,0.126786
11.05918,0.028886
10.650861,0.087254
11.150301,0.146344
11.179,0.098531
11.204,0.086289
11.586289,0.097562
11.444929,0.125221
11.11141,0.096744
11.31601,0.164287
10.56925,0.086081
10.61565,0.086893
10.79586,0.057217
11.0114,0.08656
10.601901,0.085938
11.3036,0.168867
11.04503,0.136116
11.032229,0.146832
11.2385,0.147422
11.076599,0.137016
11.18252,0.148095
11.110371,0.148054
11.154361,0.135765
10.81982,0.086334
10.63234,0.092429
10.74502,0.098129
11.11223,0.093053
11.34586,0.108604
11.37923,0.15477
11.032109,0.114053
11.339809,0.181119
11.3425,0.179697
11.010409,0.120787
10.964009,0.094666
10.615371,0.055898
10.686449,0.055583
10.504789,0.082297
11.54422,0.164346
10.518121,0.054979
11.29932,0.097256
11.01851,0.099729
11.10664,0.101296
11.00276,0.058409
11.126861,0.102332
10.52648,0.053245
10.7321,0.063579
10.98107,0.058631
10.705729,0.064951
11.343,0.136678
11.0156,0.136531
11.31873,0.176873
11.004669,0.092164
10.71279,0.072451
11.36462,0.089055
10.651831,0.087676
10.565121,0.086723
11.25518,0.060764
11.167941,0.069914
11.520181,0.166524
10.83988,0.065677
11.39078,0.167165
